PH,oxy,elec,tur,tem
7.5,7.8,5283.4,23.2,17.6
7.5,7.9,5122.7,23.9,17.7
7.5,8.1,4952.8,23.8,17.7
7.5,8.4,4863.2,23.2,17.7
7.6,8.7,4808.3,21.7,17.8
7.6,9.1,4739.4,21.3,17.9
7.6,9.5,4702,22.3,17.9
7.5,9.6,4722.9,23,18
7.5,9.6,4839.5,24.4,18
7.5,9.4,5094.5,25.2,18
7.5,9.1,5582.9,24.6,18
7.4,8.5,6406.4,23.8,18
7.4,7.8,7566.7,22.4,17.9
7.3,7,9114,21.3,17.9
7.3,6.4,10697.6,20.2,17.9
7.3,5.9,12134.8,19.2,17.8
7.3,5.4,13154.5,18.6,17.8
7.3,5.1,13714.1,18.2,17.7
7.3,4.8,13483.2,17.9,17.7
7.3,4.7,12522.2,17.5,17.5
7.3,4.8,11305.9,17.1,17.4
7.3,5,10027.3,16.5,17.2
7.3,5.4,8926.2,16.4,17
7.3,5.6,8106.6,16.6,16.9
7.3,5.9,7586.1,17.1,16.9
7.4,6.2,7277.2,17.8,16.9
7.4,6.7,7106.2,18.7,17
7.4,7.3,7027,20.3,17.2
7.4,8,7051.1,22.5,17.4
7.5,8.5,7217.6,25.1,17.6
7.5,8.9,7605.7,27.3,17.7
7.5,8.9,8327.9,27.7,17.8
7.5,8.2,9510.9,26.4,17.8
7.4,6.8,11144.7,23.7,17.8
7.4,5.7,12508.4,21.6,17.7
7.3,4.9,13304.3,20.1,17.7
7.3,4.4,13603.3,19.3,17.7
7.3,4.1,13572.1,18.9,17.7
7.3,4,13357.1,18.6,17.7
7.3,4,13006.2,18.3,17.6
7.3,4.2,12536.9,17.8,17.5
7.3,4.4,11999.5,17.2,17.4
7.3,4.6,11403.3,16.4,17.3
7.3,4.8,10772.4,15.5,17.1
7.3,5,10183.5,14.7,17
7.3,5.2,9648.8,14.3,16.9
7.3,5.3,9177.5,13.9,16.7
7.3,5.4,8801.5,13.3,16.7
7.3,5.4,8617.9,12.7,16.6
7.3,5.4,8873.2,12.8,16.6
7.3,5.4,9850.3,13.7,16.6
7.3,5.3,11949.2,15.9,16.8
7.3,5.2,15603.3,19.6,17
7.3,5.1,21120.6,25,17.2
7.4,5.3,27139.6,31.8,17.4
7.4,5.6,33372.6,42.2,17.5
7.5,6.1,38484.1,56.9,17.6
7.6,6.6,41929,69.5,17.6
7.8,7.2,43982,72.5,17.5
7.9,7.6,44975.7,61.8,17.5
7.9,7.9,45262.2,48.5,17.4
7.9,8.1,45306.9,37.7,17.4
7.9,8.1,45278.8,29.8,17.4
7.9,8.2,45220.7,24.3,17.4
8,8.2,45103.6,20.8,17.3
8,8.2,44831.2,18.7,17.3
8,8.2,44158.6,15.7,17.3
8,8.1,42984.6,13,17.2
7.9,7.9,41244.2,10.7,17.2
7.9,7.8,39072,9.2,17.2
7.9,7.6,36562.3,8.4,17.2
7.9,7.4,33896.3,8.3,17.1
7.8,7.3,31952.4,8.7,17.1
7.8,7.2,30469,9.7,17.1
7.7,7.1,29052.7,11.5,17.1
7.7,7.1,27936.9,13.6,17.1
7.7,7.1,27670.6,15.4,17.2
7.7,7,28710.5,16.2,17.3
7.7,7,30531,16.1,17.3
7.7,7,32142.3,15.6,17.4
7.7,7.1,33565.6,14.4,17.5
7.7,7.2,34525.9,13.5,17.5
7.8,7.3,34292.8,14.1,17.5
7.8,7.3,32976.6,16,17.5
7.8,7.3,30651.3,18.2,17.5
7.8,7.4,27888.9,19.7,17.5
7.7,7.6,25063.5,20.1,17.6
7.7,7.7,22413.2,19.7,17.6
7.7,7.9,20125.2,18.5,17.7
7.7,8.1,18192.8,16.6,17.8
7.7,8.3,16712.8,13.9,17.9
7.8,8.4,15650.8,11.7,17.9
7.7,8.4,14803.5,10,18
7.8,8.5,14007.1,9.5,18
7.8,8.7,13143.4,9.9,18
7.8,9,12219.4,11.1,18
7.8,9.3,11283.7,12.8,18
7.8,9.8,10450.4,15,18.1
7.9,10.3,9711.2,17.7,18.2
7.9,10.9,9156.1,19.8,18.3
8,11.5,8808.6,20.7,18.5
8,11.9,8690.5,19.5,18.6
8,12,8764.6,17.9,18.7
7.9,12,9013.6,16.5,18.8
7.9,12,9427.9,16.1,18.8
7.8,11.8,10100.2,16.1,18.7
7.7,11.3,11122.7,16.2,18.7
7.6,10.4,12499.5,16,18.5
7.5,9.6,13788.9,15.8,18.4
7.5,9,14702.4,15.2,18.3
7.5,8.7,14939.2,14.9,18.3
7.5,8.5,14769.3,14.3,18.2
7.5,8.5,14302.5,13.7,18.3
7.5,8.5,13724.6,12.9,18.3
7.6,8.6,13112.7,12.3,18.3
7.6,8.5,12560.7,11.8,18.4
7.6,8.5,12122.1,11.4,18.4
7.6,8.4,11822.4,11.2,18.5
7.5,8.3,11575,11.2,18.5
7.5,8.2,11377.9,11.2,18.6
7.5,8,11252.4,11.4,18.6
7.5,8,11184.3,11.7,18.6
7.5,8.1,11116.8,12.4,18.7
7.5,8.2,11063.6,13.4,18.8
7.6,8.5,10998.3,14.7,18.9
7.6,9.1,10790.2,16.9,19.2
7.6,9.9,10449.9,19.9,19.5
7.7,10.6,10337.4,23.5,19.8
7.7,11.1,10674.8,27.4,20
7.7,11.4,11519.3,31.8,20.1
7.7,11.3,12868.7,35.4,20.1
7.7,10.9,14547.6,37,20
7.7,10.6,14624.5,32.3,19.9
7.7,10.5,13759.9,27.7,19.9
7.7,10.5,12362.7,23.9,20
7.8,10.4,11072.5,20.4,20
7.8,10.2,10097,18,20
7.7,10,9437.8,16.3,20
7.7,9.8,9086.3,15.2,20
7.8,9.5,8861,14,19.9
7.7,9.3,8723.5,13,19.9
7.7,9.1,8700.1,12.5,19.8
7.7,9,8718.9,12.5,19.8
7.7,8.7,8793.2,12.5,19.8
7.6,8.5,8901.8,12.9,19.8
7.6,8.3,8898.2,13.8,19.8
7.6,8.3,8777.2,15.2,19.8
7.6,8.3,8538.4,16.6,19.8
7.5,8.3,8388.2,18,19.8
7.5,8.3,8373.1,19.1,19.9
7.5,8.2,8619.1,20.1,19.9
7.5,8.2,9172,20.4,20
7.4,8.1,10149,21.3,20
7.5,8.1,11292.1,24.4,20
7.5,7.9,12969.4,29.1,19.9
7.5,7.5,15221.8,34.9,19.8
7.5,7.2,17053.1,41.7,19.7
7.5,7,17362.6,38,19.7
7.5,6.9,15830.3,33.1,19.7
7.5,6.8,13859.3,28.8,19.8
7.4,6.8,11979.7,25,19.8
7.4,6.7,10616.4,22.5,19.8
7.4,6.6,9657.6,20.4,19.8
7.3,6.4,9052.8,18.4,19.8
7.3,6.2,8695.7,16.6,19.7
7.3,6,8551.3,15.5,19.7
7.3,5.8,8595.5,15.6,19.7
7.3,5.6,8772.6,16.1,19.7
7.3,5.4,8923.7,17,19.7
7.3,5.3,9097.5,17.9,19.7
7.3,5.3,9331.5,18.6,19.7
7.3,5.3,9651.3,18.6,19.8
7.3,5.3,10045.7,18.1,19.8
7.3,5.4,10492.4,18.1,19.8
7.4,5.4,11029.8,18.2,19.8
7.3,5.3,11637.3,18.6,19.8
7.3,5.1,12294.9,19.8,19.8
7.3,5,12874,21.2,19.7
7.3,4.8,13425.4,22.5,19.7
7.3,4.6,13694.3,23,19.7
7.2,4.4,13723.4,23.2,19.7
7.2,4.3,13536.2,23.1,19.8
7.2,4.3,13239.7,22.5,19.8
7.2,4.3,12882.8,21.1,19.9
7.2,4.3,12455.8,19.6,20
7.2,4.4,12001.4,18.5,20
7.2,4.6,11531,18.4,20.1
7.2,4.7,11020,19.3,20.1
7.2,4.8,10629.2,22.3,20.1
7.2,4.9,10380.7,28.1,20
7.2,5,10260.8,36,19.8
7.2,5,10240.3,44.1,19.6
7.2,5.1,10303.8,51,19.4
7.2,5.2,10421.6,57.5,19.1
7.3,5.3,10556.3,60.4,19
7.3,5.4,10692.8,57.8,18.8
7.3,5.5,10837.6,51.4,18.8
7.3,5.6,10977.6,46.5,18.8
7.3,5.7,11099.7,46.8,18.8
7.3,5.9,11172.8,55.5,18.7
7.4,6.1,11206.7,75.3,18.7
7.4,6.5,11210.2,105.8,18.7
7.5,6.8,11174.6,142.7,18.7
7.5,6.9,11103.4,125.9,18.6
7.5,7,10998.9,121.3,18.6
7.5,7.1,10880.3,138.3,18.5
7.5,7.1,10774.8,169.8,18.4
7.5,7,10686.9,218.8,18.3
7.5,6.9,10615.5,225.2,18.1
7.5,6.8,10552,194.9,18
7.5,6.8,10527.6,175,17.8
7.5,6.9,10576.2,120.8,17.7
7.5,7,10756.7,83.8,17.5
7.5,7.2,11182.8,68.7,17.4
7.5,7.4,11994.4,76.3,17.4
7.5,7.4,13271.7,103,17.4
7.5,7.4,14978.9,142.6,17.4
7.6,7.5,16329.3,137.5,17.3
7.6,7.7,16399.4,138.7,17.3
7.6,7.9,15959.4,147.8,17.3
7.6,8.2,15316.4,131.6,17.4
7.6,8.4,14883.8,124.6,17.6
7.7,8.7,14892.6,91.5,17.8
7.7,8.9,15743.1,73.9,18
7.7,9,17737.9,77.2,18.2
7.7,9,21109.2,98.6,18.2
7.7,8.9,25773.6,141.2,18.1
7.7,8.7,29257,191.4,18
7.7,8.5,29529,201.9,17.8
7.7,8.4,27364,219.4,17.7
7.6,8.2,24961.9,187.7,17.6
7.6,8.1,22523.4,135.7,17.5
7.6,7.9,20488.9,101.8,17.4
7.6,7.9,18764,81,17.3
7.6,7.9,17390.4,81.8,17.2
7.7,8,16432.3,103.2,17
7.7,8.1,15631.5,114.5,16.8
7.7,8.2,15026.3,144.9,16.5
7.7,8.3,14633.1,191.5,16.2
7.7,8.3,14379.3,189.4,16.1
7.6,8.3,14216.7,198.7,16
7.6,8.3,14112.7,190.4,16
7.6,8.4,14054.3,139.8,16
7.6,8.5,14045.1,101.1,16.1
7.6,8.6,14091.3,65.1,16.4
7.6,8.6,14198.9,43.1,16.6
7.6,8.7,14402.2,32.3,16.9
7.6,8.6,14780.5,21.9,17.3
7.6,8.4,15362.4,15.5,17.5
7.6,8.2,16222.2,12.2,17.8
7.6,7.9,17444.7,10.6,17.9
7.6,7.5,18532.9,9.1,18
7.6,7.2,19364.2,8,18
7.6,6.9,19815.1,8.1,17.9
7.6,6.6,19786.2,7.8,17.9
7.5,6.6,19318.7,8.6,17.8
7.5,6.7,18476.5,8.9,17.6
7.5,6.9,17587.3,8.5,17.5
7.5,7.1,16758,8.1,17.3
7.5,7.3,16114.2,6.9,17.2
7.5,7.5,15632.3,6.5,17
7.5,7.6,15290.1,6.2,16.8
7.5,7.9,15027.4,5.3,16.6
7.5,8.1,14791.8,5.2,16.3
7.6,8.3,14547.2,6.1,16.2
7.6,8.5,14356,6.5,16
7.6,8.7,14213.9,7.9,16
7.6,8.9,14095.5,8.6,16.1
7.6,9.2,13990.1,9.1,16.3
7.6,9.6,13863.3,10.3,16.5
7.6,9.9,13706.8,11,16.8
7.6,10.1,13526.8,10.5,17.1
7.6,10.4,13391.8,11.1,17.3
7.6,10.5,13320.8,11.5,17.4
7.6,10.5,13341.4,12.3,17.4
7.6,10.3,13447.1,12.5,17.3
7.6,9.9,13585.4,12.4,17.2
7.6,9.6,13679.6,12.7,17.1
7.6,9.5,13670.6,12.7,17
7.5,9.5,13526.3,12.2,17
7.5,9.7,13176,12.4,17
7.6,9.8,12702.9,12.7,17
7.6,9.9,12095.7,13.5,17
7.6,10,11385.8,11.1,17
7.6,9.9,10688,8.5,17
7.6,9.9,9996.8,7.4,17
7.6,10,9363.7,7.9,17.1
7.5,10,8818.6,8.4,17.1
7.5,10.1,8422.7,9.8,17.1
7.6,10.3,8142.5,10.6,17.1
7.6,10.6,7965.6,10.8,17.2
7.6,10.9,7880.7,11.7,17.3
7.6,11.3,7878.6,12.2,17.5
7.6,11.5,7970.3,13.1,17.6
7.6,11.7,8182.4,14.1,17.8
7.5,11.7,8561.9,14.5,17.9
7.5,11.5,9191.1,15.5,18
7.5,11.1,10112,15.8,17.9
7.5,10.4,11186.4,15.6,17.9
7.5,9.7,12093.7,15.4,17.9
7.5,9.3,12496.7,14.4,17.9
7.5,9.1,12351.6,12.5,17.8
7.5,9.2,11881.4,11.7,17.8
7.5,9.4,11159.4,10.7,17.8
7.5,9.7,10508,11.1,17.7
7.5,9.8,10033.6,12.6,17.7
7.5,9.8,9736.8,13.7,17.6
7.5,9.6,9560,14.5,17.5
7.5,9.3,9444.5,16.5,17.4
7.5,9.2,9342.1,18.1,17.3
7.5,9.1,9187.7,19.2,17.3
7.5,9.1,8951.6,20.3,17.3
7.5,9.2,8686.8,21.2,17.4
7.5,9.4,8409.7,23.1,17.6
7.5,9.7,8135.4,22.1,17.8
7.6,10.1,7919.1,21.3,18
7.6,10.4,7817.7,21.8,18.2
7.6,10.8,7814.4,22.3,18.5
7.6,11.3,7880.5,24.2,18.7
7.6,11.6,8000.1,26.1,18.8
7.6,11.7,8202.9,27,18.9
7.5,11.6,8498.2,27.8,18.9
7.5,11.3,8849.2,27.4,18.7
7.5,11.1,9097.8,25.9,18.6
7.5,10.8,9246.9,25,18.6
7.5,10.7,9269.6,23.6,18.6
7.5,10.9,9088.1,22.6,18.6
7.6,11,8830.6,22.2,18.7
7.6,11.2,8592.5,20.8,18.7
7.6,11.3,8412.3,20.8,18.6
7.6,11.3,8273.5,21.1,18.6
7.6,11.2,8145,21,18.5
7.6,11,8006.8,22,18.4
7.6,10.7,7831,22.9,18.3
7.5,10.6,7614.3,24.5,18.3
7.5,10.4,7330.1,27.1,18.3
7.5,10.4,7019,30.1,18.4
7.5,10.4,6697.2,29.6,18.6
7.5,10.6,6420.3,30.4,18.9
7.5,10.7,6267.3,31.2,19.1
7.5,10.8,6284.8,33.3,19.4
7.5,10.7,6529.5,34,19.5
7.5,10.4,7015.7,34.1,19.5
7.5,9.9,7740.9,35.2,19.4
7.4,9.3,8638,35.4,19.3
7.4,8.8,9661.8,34.8,19.2
7.4,8.3,10666.8,34.5,19.1
7.4,7.9,11354.7,32.2,19.1
7.3,7.7,11586.6,30.9,19.1
7.3,7.7,11506.3,29.5,19.1
7.4,7.9,11269.3,27.9,19.1
7.4,7.9,10989.8,27.6,19.1
7.4,8,10622.9,27.5,19.1
7.4,8.2,10096.6,27.4,19
7.4,8.4,9481.7,29,19
7.4,8.5,9080.8,29.3,18.9
7.4,8.4,8815.7,28.6,18.9
7.4,8.4,8604.6,29.2,18.8
7.4,8.4,8393.3,30.1,18.8
7.4,8.4,8164,32.6,18.8
7.4,8.5,7881.8,37.4,18.8
7.4,8.8,7573.8,42.8,19
7.4,9.2,7299.9,42.1,19.1
7.4,9.4,7176.1,41,19.3
7.4,9.4,7247.8,39.5,19.5
7.4,9.5,7460.6,37.9,19.6
7.4,9.5,7790.8,35.9,19.8
7.4,9.4,8240.3,33.6,19.9
7.4,9.2,8831.3,32.8,20
7.4,9,9541.9,31.6,20
7.4,8.7,10467,31.9,19.9
7.4,8.3,11366.7,32,19.8
7.4,7.8,12283.5,31.3,19.7
7.4,7.2,13111.7,32.1,19.6
7.3,6.6,13694.8,33.3,19.5
7.3,6.3,13882.5,33.5,19.4
7.3,6.1,13687.4,34.2,19.3
7.3,6.2,13203.6,33.2,19.3
7.4,6.5,12536.6,31.5,19.2
7.4,6.8,11646.1,30.1,19.1
7.4,7.3,10723.1,27.9,18.9
7.3,7.6,9970,26.3,18.8
7.3,7.8,9423.7,26,18.8
7.3,7.9,9038.4,25.7,18.7
7.3,8,8784,27.3,18.7
7.3,8.3,8615.2,29.6,18.8
7.3,8.8,8486.6,33,18.9
7.3,9.3,8418.6,35.7,19
7.4,9.9,8385.2,43.7,19.2
7.5,10.5,8387.1,60.7,19.5
7.6,11.5,8354.4,90.5,19.8
7.8,12.5,8311,132.6,20
8,13.2,8279.7,182.8,20.3
8.2,13.6,8298.8,180.4,20.4
8.2,13.3,8397.6,181.1,20.3
8.2,12.7,8537.6,166.8,20.2
8.2,12,8620.9,165.2,20.1
8.2,11.4,8650.6,182.1,20
8.2,11,8634.7,173.4,19.9
8.2,10.8,8538.2,185,19.8
8.2,10.6,8451,216.2,19.7
8.2,10.5,8386.1,207.3,19.7
8.2,10.4,8341,215.1,19.7
8.1,10.1,8311.5,213.3,19.7
8.1,9.8,8282,199,19.7
8.1,9.5,8239,202,19.7
8,9.1,8155.5,171.1,19.7
8,8.8,7998.7,157.8,19.7
7.9,8.6,7757.2,160.7,19.7
7.9,8.7,7433.6,129.3,19.8
7.9,9.1,7059.2,109.2,19.9
8,9.7,6775.9,99.8,20.1
8.1,10.4,6809.5,75.5,20.3
8.2,11.2,7486.2,58.6,20.6
8.2,11.6,9244.4,50.5,20.8
8.2,11.6,12537.7,48.9,20.9
8.2,11,17754.3,51.5,20.8
8.1,9.8,24908.9,57.2,20.3
8,8.7,31198.7,63.4,19.9
7.9,8.2,34040,55.7,19.8
7.9,8.3,33242,45.3,19.8
7.9,8.9,29539.3,36.3,20
8,9.7,23526.8,30.4,20.4
8,10.3,18612.4,26.7,20.7
8.1,10.5,14927,23.6,20.9
8.1,10.5,12399.6,22.3,21
8.1,10.3,10857.1,22.7,21.1
8,10,10064.9,22.6,21.1
8,9.7,9696.9,23.7,21
7.9,9.5,9450.8,24,20.9
7.9,9.3,9150.6,23.4,20.8
8,9.2,8784.3,23.4,20.7
8,9.2,8407.7,23.1,20.7
8,9.3,7934.9,23.5,20.6
8,9.6,7486.7,25.7,20.7
8,9.9,7115.6,27.4,20.8
8,10.3,6967.9,30.6,21.1
8,10.7,7245.5,33.9,21.4
8.1,11,8217,36.1,21.7
8.1,11.1,10241.5,38.2,22
8.1,10.9,13721.1,39,22.1
8.1,10.4,18902.5,38,22.1
7.9,9.5,25591.2,35.8,21.5
7.8,9.1,29669.3,32.3,21.2
7.8,9.3,30160.1,28.7,21.1
7.9,9.8,28019.6,27,21.3
8,10.2,25076.3,25.8,21.5
8,10.2,23857.1,24.4,21.5
8,9.6,25325.6,23.7,21.3
7.9,8.7,28800,21.6,21
7.9,7.7,32722.8,19,20.7
7.8,6.8,35921.7,15.6,20.4
7.7,6.1,38150.4,12,20.1
7.7,5.7,39541.4,10.3,20
7.7,5.4,40353.2,8.4,19.9
7.7,5.2,40796.1,7.5,19.8
7.7,5.1,40998,7.1,19.8
7.7,5.1,41071.1,6.6,19.8
7.7,5,41079.8,7.2,19.8
7.7,5,41068.7,8.6,19.9
7.7,4.9,41060.7,10.1,20
7.7,4.8,41080.7,11.7,20.1
7.7,4.8,41207.3,13.2,20.2
7.7,4.9,41537.3,15.6,20.2
7.6,5.1,42162.8,20.5,20.2
7.6,5.4,43150.4,25.7,20.1
7.7,5.9,44336.2,30.1,20
7.6,6.2,45187.6,29.4,19.9
7.7,6.4,45715.9,24.8,19.8
7.7,6.5,45999.7,20,19.8
7.7,6.5,46177.5,15.8,19.7
7.7,6.4,46290.9,11.9,19.7
7.7,6.3,46335.8,9.9,19.6
7.7,6.2,46254,8.4,19.6
7.7,6.1,45935.2,7.2,19.6
7.6,6,45202.2,7.5,19.5
7.6,5.8,43797.5,7.8,19.5
7.6,5.8,41486.4,8.3,19.5
7.6,5.8,38321.1,9,19.5
7.6,5.9,34940.1,9.5,19.5
7.6,6,31962.9,10.2,19.5
7.6,6.3,29345.6,11.4,19.5
7.7,6.6,27355,12.3,19.6
7.7,7,26037.2,14.5,19.8
7.7,7.2,25262.1,16,20
7.6,7.4,25033.6,16.4,20.2
7.6,7.3,25520.5,16.7,20.3
7.6,6.8,26782.9,15.1,20.3
7.5,6.3,28110.7,13.9,20.1
7.5,5.9,29113,13.3,20
7.5,5.7,29703.3,12.5,20
7.5,5.6,29865.2,12.8,19.9
7.5,5.5,29715.2,14,19.9
7.5,5.5,29331.2,14.9,20
7.5,5.7,28612.7,16.4,20.1
7.5,6,27586.1,17.2,20.2
7.5,6.4,26546.2,17.1,20.3
7.6,6.8,25556.2,17,20.4
7.6,7.3,24511.2,16,20.5
7.6,7.8,23420.2,15.2,20.6
7.7,8.3,22280,15.5,20.6
7.7,8.6,21087,14.7,20.6
7.7,8.9,20017,14.8,20.7
7.7,9,18954.7,16.1,20.7
7.7,9.2,18050.1,17,20.8
7.7,9.5,17092.6,18.4,20.8
7.8,9.8,16036.5,19.3,20.8
7.8,10.2,15066.3,19.5,20.9
7.8,10.7,14452.2,20.8,21
7.9,11.1,14223.5,21.3,21.1
7.8,11.1,14411.8,21.4,21.2
7.8,10.7,15027.5,22.3,21.2
7.8,10,16084.7,23,21.2
7.7,9.1,17438,24.5,21.1
7.7,8.4,18775.7,25.9,21
7.6,7.8,19766.6,25.5,20.9
7.6,7.6,20127,25.1,20.9
7.6,7.5,20025.4,24.2,20.9
7.6,7.6,19586,22.9,21
7.6,7.9,18950.8,22.2,21.1
7.6,8.3,18248.7,20.9,21.2
7.7,8.7,17532.7,21.1,21.4
7.7,9.1,16873.6,21.3,21.5
7.7,9.4,16282.6,20.5,21.7
7.7,9.6,15760.3,20.8,21.8
7.8,9.7,15344.9,21.6,21.8
7.8,9.8,15010.6,21.6,21.9
7.8,9.9,14732.7,22.1,21.8
7.8,10,14525.4,22.2,21.8
7.8,10.1,14396.6,22.7,21.8
7.8,10.3,14340.1,24.7,21.9
7.8,10.5,14338.5,28.6,22.1
7.9,10.8,14371.1,37.5,22.4
8,11.1,14454.4,53.7,22.9
8.1,11.3,14604.1,76.4,23.3
8.3,11.4,14809.9,104.9,23.6
8.4,11.1,15100.4,120.7,23.5
8.4,10.3,15454.8,135.2,23.2
8.5,9.7,15639.9,105.4,22.9
8.6,9.4,15655.3,76.6,22.7
8.6,9.2,15607.1,53.8,22.6
8.7,9.2,15516.9,39.1,22.5
8.7,9.2,15508,29.5,22.5
8.7,9,15707.5,25.6,22.4
8.6,8.4,16258.3,26.7,22.2
8.5,7.5,17301.1,29.9,22
8.3,6.4,18829.7,35.5,21.7
8.2,5.4,20568.3,39.4,21.4
8,4.5,22259,41.2,21.2
7.9,3.9,23562.7,41,21
7.9,3.5,24334.7,38.5,20.9
7.8,3.3,25104.8,35.4,20.8
7.8,3.1,25819.1,33.6,20.8
7.8,3.1,26859.5,31.7,20.7
7.8,3,28514.7,30.1,20.6
7.8,3,30957.7,29.3,20.5
7.7,3,34130.9,27.9,20.3
7.8,3,37439.2,26.7,20.2
7.8,3.1,40381.4,26.8,20.1
7.8,3.3,42646.5,26.6,20.2
7.8,3.6,44373.7,28.3,20.2
7.9,4.4,45729,29.6,20.4
7.9,5.2,46639.9,29.5,20.5
8,5.7,47077.7,28.5,20.6
8,6.1,47103.8,25.6,20.6
8,6.1,46739.2,22.2,20.6
8,5.9,45897.4,19.4,20.5
8,5.6,44439.9,17.2,20.5
7.9,5.3,42180.1,15.2,20.4
7.9,5.2,39322,14.2,20.3
8,5.2,36616,14.2,20.3
8,5.2,34131.1,14.9,20.3
8,5.3,31859.7,16.1,20.3
8.1,5.4,29770.8,17.4,20.3
8.1,5.5,27904.6,18.5,20.3
8.2,5.6,26496.1,19.4,20.3
8.2,5.7,25507.9,20,20.3
8.2,5.7,24967.8,20.1,20.3
8.2,5.7,24859.3,20,20.3
8.2,5.7,25134.8,19.6,20.4
8.1,5.7,25707.5,19.1,20.5
8.1,5.8,26324.9,18.9,20.5
8.1,5.9,27056.8,20.5,20.6
8.1,5.9,27771.5,21.5,20.7
8,5.9,28458.4,21.7,20.7
8,6,28932.5,21.9,20.7
8,5.9,29255.4,21.8,20.7
8,5.9,29320.7,21.4,20.7
8,5.9,29195.5,21.2,20.7
8,5.9,28845.2,21.1,20.7
8,6,28366.4,21.4,20.7
8,6.2,27891.6,21.6,20.8
8.1,6.5,27419.3,21.9,20.8
8.1,6.8,26967.7,22,20.8
8.2,7,26562.9,21.8,20.8
8.2,7.1,26180.6,21.5,20.9
8.2,7.2,25836.4,21.3,20.9
8.2,7.4,25499.3,21.1,20.9
8.3,7.6,25093.8,21.2,20.9
8.3,7.9,24613.5,21.4,20.9
8.4,8.1,24027.2,21.9,20.9
8.4,8.4,23443.8,22.6,20.9
8.5,8.7,22830.5,23.4,20.9
8.5,8.9,22212.6,24.3,21
8.5,9.1,21735.7,25.2,21.1
8.5,9.3,21486.2,25.7,21.2
8.5,9.2,21647.3,26.4,21.3
8.5,8.8,22116.9,27.2,21.3
8.4,8.4,22728.3,28.4,21.3
8.3,7.9,23442.6,29.7,21.2
8.3,7.5,24015.6,30,21.1
8.2,7.1,24389.6,29.9,21.1
8.2,6.9,24429.8,29.2,21.1
8.2,6.7,24259.7,28,21.1
8.2,6.7,24047.7,26.8,21.1
8.3,6.6,23865.4,25.2,21
8.3,6.6,23783.7,24.2,21
8.3,6.5,23962.8,24.3,21
8.2,6.1,24498.3,26.1,20.9
8.1,5.7,25311.3,27.6,20.9
8.1,5.2,26353.8,29.4,20.8
8,4.7,27535.9,31.1,20.7
7.9,4.3,28497.9,31,20.6
7.9,4.1,28806.5,28.5,20.6
7.9,4.2,28571.3,25.5,20.6
7.9,4.3,28356.8,23.2,20.6
7.9,4.3,28443.9,22.2,20.6
7.9,4.3,28648.8,21.5,20.7
7.9,4.4,28922.3,20.7,20.8
7.9,4.6,29144.3,20.6,20.8
7.9,4.8,29608.5,21.4,20.9
7.9,4.9,30278.9,22.7,20.9
7.8,4.9,31299.1,24.6,20.9
7.9,5.1,31760.7,25.2,20.9
7.9,5.5,30820.4,23.9,20.8
8,5.6,30136.9,21.8,20.8
7.9,5.5,29802.2,19.6,20.7
7.9,5.4,29696.9,17.8,20.7
7.9,5.2,29593.2,16.9,20.6
7.9,5.1,29506.7,16.2,20.6
7.9,5.1,29321.4,16.5,20.5
7.9,5.2,28901.7,17.4,20.3
7.9,5.3,28530.7,18.4,20.2
7.9,5.4,28163.2,18.9,20.1
7.9,5.6,27735.7,19,20
7.9,5.9,27295.3,19.1,19.9
8,6.2,26785.5,19.3,19.7
8,6.5,26246.8,19.1,19.6
8,6.9,25601.6,19.2,19.5
8.1,7.3,24843,19.6,19.5
8.2,7.9,24089.5,20.5,19.5
8.3,8.5,23380.3,21.1,19.7
8.3,9,22825.9,21.9,19.8
8.4,9.5,22455.3,23,20
8.4,10.1,22112.9,24.6,20.2
8.4,10.7,21836.3,25.8,20.3
8.5,11.1,21652.8,26.8,20.4
8.5,11.2,21595.9,27.3,20.4
8.5,11,21658.7,27.6,20.4
8.4,10.4,21848.4,27.1,20.3
8.4,9.8,22079.9,26.7,20.3
8.3,9.3,22285.8,26.8,20.2
8.3,8.9,22423,27.5,20.2
8.3,8.5,22535.4,28,20.2
8.3,8.3,22581.8,28.9,20.2
8.3,8.2,22605.6,30.2,20.2
8.3,8.1,22568.1,30.4,20.2
8.3,8,22498.4,29.3,20.2
8.3,8.1,22348.6,27.4,20.2
8.3,8.3,22041.2,26,20.2
8.4,8.6,21561.2,25,20.1
8.4,9.1,20871.3,24.3,20.1
8.5,9.5,20002.3,24,20.1
8.5,10,19014.4,24.1,20.2
8.5,10.4,18010.3,24.8,20.3
8.6,10.9,16993.6,25.5,20.5
8.6,11.2,16100.3,25.8,20.7
8.6,11.5,15543.8,26.3,20.9
8.6,11.6,15352.1,26.9,21.1
8.6,11.6,15352.2,27.4,21.2
8.6,11.5,15403.5,28.1,21.3
8.6,11.3,15530.9,28.6,21.4
8.6,10.9,15882.7,28.4,21.3
8.5,10.4,16300.3,27.4,21.1
8.5,9.9,16721.5,27.4,20.9
8.5,9.5,17111.7,28,20.8
8.4,9.2,17393.3,29,20.8
8.4,9,17509.8,29.8,20.8
8.4,8.9,17545.5,30,20.8
8.4,8.9,17506.1,29.9,20.8
8.4,9,17387.2,29.3,20.8
8.4,9.1,17135.3,28.3,20.8
8.5,9.1,16841.6,28,20.9
8.5,9.2,16554.7,27.8,20.9
8.5,9.3,16196.8,27,20.9
8.5,9.4,15834.7,26.1,21
8.5,9.4,15548.3,26.1,21
